order_item_id,order_id,product_name,quantity,unit_price
4468,341,Product 31,5,99.89
4469,910,Product 89,3,55.97
4470,967,Product 79,7,57.22
4471,603,Product 82,5,52.11
4472,61,Product 65,7,54.79
4473,793,Product 88,4,85.4
4474,787,Product 47,10,90.24
4475,865,Product 38,9,10.98
4476,328,Product 65,1,48.23
4477,940,Product 77,9,69.93
4478,744,Product 64,5,51.56
4479,54,Product 27,6,14.39
4480,723,Product 80,9,93.2
4481,813,Product 70,9,80.03
4482,210,Product 74,3,53.84
4483,352,Product 53,4,24.13
4484,537,Product 83,5,31.55
4485,764,Product 72,4,32.31
4486,254,Product 93,10,53.53
4487,937,Product 59,6,66.63
4488,195,Product 73,2,71.65
4489,444,Product 38,2,33.45
4490,678,Product 67,7,57.17
4491,469,Product 44,4,85.11
4492,220,Product 37,10,49.78
4493,46,Product 19,1,98.9
4494,815,Product 49,6,62.84
4495,95,Product 26,9,79.7
4496,119,Product 94,1,67.7
4497,21,Product 48,6,59.19
4498,370,Product 76,3,62.17
4499,241,Product 91,2,54.9
4500,362,Product 88,10,57.29
4501,160,Product 81,2,96.09
4502,596,Product 75,8,41.99
4503,908,Product 37,9,32.33
4504,364,Product 74,4,15.35
4505,661,Product 100,10,14.86
4506,623,Product 12,2,75.36
4507,27,Product 31,7,26.22
4508,654,Product 3,2,63.22
4509,51,Product 8,10,54.13
4510,886,Product 87,1,41.46
4511,87,Product 50,1,69.53
4512,722,Product 7,10,20.98
4513,263,Product 80,6,69.87
4514,177,Product 40,7,82.16
4515,278,Product 98,8,56.97
4516,154,Product 12,5,43.78
4517,91,Product 39,6,28.98
4518,39,Product 43,6,44.85
4519,790,Product 41,10,54.84
4520,142,Product 62,9,49.22
4521,660,Product 92,5,29.21
4522,182,Product 87,4,80.96
4523,152,Product 40,7,54.13
4524,679,Product 11,8,69.43
4525,8,Product 75,1,46.64
4526,44,Product 72,9,53.64
4527,688,Product 86,2,57.05
4528,971,Product 7,5,78.95
4529,367,Product 35,8,91.47
4530,827,Product 5,3,12.45
4531,608,Product 10,9,96.34
4532,15,Product 42,10,99.65
4533,405,Product 58,9,21.65
4534,311,Product 5,5,84.03
4535,436,Product 38,6,63.63
4536,208,Product 61,10,86.88
4537,319,Product 62,6,15.43
4538,946,Product 2,3,27.01
4539,534,Product 58,4,60.07
4540,533,Product 2,6,28.74
4541,527,Product 59,2,19.88
4542,872,Product 64,9,71.31
4543,959,Product 27,3,83.68
4544,811,Product 98,8,66.19
4545,257,Product 35,5,16.31
4546,261,Product 37,3,47.74
4547,665,Product 11,4,82.9
4548,525,Product 4,9,41.67
4549,870,Product 30,2,53.81
4550,676,Product 99,4,52.28
4551,220,Product 39,6,12.05
4552,972,Product 39,4,31.63
4553,845,Product 1,6,27.19
4554,522,Product 28,7,63.91
4555,807,Product 66,7,29.22
4556,672,Product 77,5,69.01
4557,62,Product 88,3,75.58
4558,860,Product 44,7,85.82
4559,459,Product 50,2,65.14
4560,985,Product 49,2,60.52
4561,743,Product 47,9,42.0
4562,638,Product 32,3,98.34
4563,256,Product 61,3,21.16
4564,672,Product 28,9,35.48
4565,371,Product 33,7,94.24
4566,671,Product 26,7,26.46
4567,641,Product 81,4,35.25
4568,531,Product 14,10,98.58
4569,990,Product 69,4,13.52
4570,801,Product 97,10,91.25
4571,19,Product 80,5,33.85
4572,762,Product 80,3,54.02
4573,864,Product 47,8,51.18
4574,753,Product 94,8,30.32
4575,404,Product 5,6,81.79
4576,727,Product 17,6,99.86
4577,884,Product 86,7,42.45
4578,852,Product 57,4,20.81
4579,691,Product 43,10,24.72
4580,39,Product 63,7,26.9
4581,983,Product 28,4,75.45
4582,664,Product 48,8,57.85
4583,489,Product 95,3,98.95
4584,875,Product 1,6,91.19
4585,852,Product 27,9,63.93
4586,252,Product 41,3,58.06
4587,843,Product 12,1,87.56
4588,163,Product 9,4,23.91
4589,872,Product 98,4,38.43
4590,434,Product 31,4,66.9
4591,289,Product 55,7,42.63
4592,968,Product 99,5,95.76
4593,815,Product 10,8,61.05
4594,914,Product 55,1,64.81
4595,187,Product 86,9,73.56
4596,391,Product 19,4,92.86
4597,655,Product 29,2,30.53
4598,569,Product 22,10,80.04
4599,749,Product 46,2,85.15
4600,565,Product 62,6,11.82
4601,140,Product 63,1,45.5
4602,577,Product 7,9,45.38
4603,869,Product 24,2,58.02
4604,195,Product 83,8,41.54
4605,466,Product 90,5,40.47
4606,805,Product 35,10,22.67
4607,124,Product 42,8,87.2
4608,600,Product 18,7,32.48
4609,140,Product 23,3,48.35
4610,521,Product 73,3,31.59
4611,501,Product 35,4,36.12
4612,175,Product 29,4,14.31
4613,762,Product 81,7,57.81
4614,146,Product 27,2,10.06
4615,122,Product 82,10,25.36
4616,578,Product 73,9,48.37
4617,26,Product 36,4,99.78
4618,503,Product 81,6,25.92
4619,885,Product 32,4,55.58
4620,928,Product 14,6,72.08
4621,430,Product 63,8,93.02
4622,508,Product 16,7,35.41
4623,642,Product 52,4,88.28
4624,328,Product 69,6,79.35
4625,388,Product 87,6,54.7
4626,358,Product 61,9,63.61
4627,705,Product 5,7,21.24
4628,991,Product 73,1,17.8
4629,605,Product 56,5,67.04
4630,805,Product 42,8,99.0
4631,145,Product 28,5,53.48
4632,801,Product 82,5,79.27
4633,828,Product 28,6,99.38
4634,662,Product 84,8,89.05
4635,44,Product 22,1,32.31
4636,463,Product 38,7,27.92
4637,315,Product 53,1,88.8
4638,437,Product 23,4,55.43
4639,306,Product 89,9,93.91
4640,58,Product 74,5,10.49
4641,94,Product 14,4,86.01
4642,650,Product 8,9,30.39
4643,256,Product 70,2,28.38
4644,306,Product 50,8,85.25
4645,712,Product 77,2,47.18
4646,720,Product 69,8,56.89
4647,115,Product 87,5,84.25
4648,44,Product 71,4,95.88
4649,126,Product 68,2,50.2
4650,521,Product 50,3,96.85
4651,579,Product 64,7,97.24
4652,336,Product 29,8,62.23
4653,771,Product 1,9,72.1
4654,184,Product 10,5,64.3
4655,240,Product 36,8,32.01
4656,473,Product 10,9,38.02
4657,806,Product 81,5,87.79
4658,101,Product 19,3,13.87
4659,300,Product 40,2,90.74
4660,474,Product 32,3,54.35
4661,329,Product 92,9,52.04
4662,574,Product 26,4,64.9
4663,804,Product 67,9,89.78
4664,132,Product 49,8,75.69
4665,11,Product 71,10,89.07
4666,906,Product 72,8,44.85
4667,990,Product 20,10,98.71
4668,417,Product 74,6,40.2
4669,707,Product 49,1,92.42
4670,491,Product 48,7,98.42
4671,592,Product 48,3,46.77
4672,999,Product 54,8,85.07
4673,419,Product 52,8,63.96
4674,344,Product 62,6,98.48
4675,913,Product 46,10,54.12
4676,723,Product 73,8,21.9
4677,586,Product 25,8,21.91
4678,932,Product 99,10,78.14
4679,455,Product 40,7,43.68
4680,154,Product 65,1,64.62
4681,38,Product 18,1,31.4
4682,34,Product 31,4,40.68
4683,48,Product 82,1,67.62
4684,291,Product 94,3,37.47
4685,63,Product 1,6,22.01
4686,299,Product 68,1,19.4
4687,145,Product 79,6,83.31
4688,112,Product 39,7,30.75
4689,715,Product 64,3,27.39
4690,324,Product 92,9,75.91
4691,378,Product 60,1,28.33
4692,658,Product 58,4,99.03
4693,593,Product 73,2,55.23
4694,137,Product 98,1,58.83
4695,88,Product 58,2,31.38
4696,300,Product 94,9,44.57
4697,618,Product 74,2,87.11
4698,541,Product 100,8,88.93
4699,124,Product 53,3,30.47
4700,855,Product 69,2,85.09
4701,52,Product 53,10,91.71
4702,572,Product 60,1,19.37
4703,627,Product 67,8,56.11
4704,578,Product 66,4,15.15
4705,582,Product 93,10,94.65
4706,202,Product 96,4,25.07
4707,507,Product 77,8,69.26
4708,695,Product 87,3,28.57
4709,192,Product 46,8,37.14
4710,943,Product 37,5,56.45
4711,607,Product 81,6,66.0
4712,454,Product 66,3,10.87
4713,928,Product 16,6,65.39
4714,935,Product 47,7,80.58
4715,616,Product 46,2,29.16
4716,935,Product 73,3,59.61
4717,195,Product 87,4,32.7
4718,362,Product 62,4,64.83
4719,506,Product 41,2,48.04
4720,297,Product 9,7,65.72
4721,341,Product 48,2,37.84
4722,175,Product 2,4,18.8
4723,314,Product 27,8,67.02
4724,912,Product 37,4,32.46
4725,454,Product 30,2,52.49
4726,113,Product 27,7,69.14
4727,889,Product 50,10,68.14
4728,908,Product 20,2,73.97
4729,634,Product 13,6,63.54
4730,567,Product 60,2,87.74
4731,710,Product 33,10,99.29
4732,511,Product 42,8,91.81
4733,38,Product 74,8,94.8
4734,315,Product 71,3,64.52
4735,632,Product 96,4,43.44
4736,642,Product 15,4,34.63
4737,247,Product 53,1,67.12
4738,357,Product 63,1,62.21
4739,266,Product 56,4,63.23
4740,842,Product 64,1,87.38
4741,876,Product 92,8,88.2
4742,34,Product 34,8,70.5
4743,473,Product 73,2,88.24
4744,201,Product 12,4,94.88
4745,460,Product 91,10,32.47
4746,739,Product 55,1,66.22
4747,736,Product 64,10,99.62
4748,813,Product 83,9,65.39
4749,626,Product 84,1,50.88
4750,278,Product 19,10,37.01
4751,592,Product 67,1,89.01
4752,145,Product 94,5,91.68
4753,367,Product 84,7,98.12
4754,158,Product 48,1,95.88
4755,502,Product 11,5,35.46
4756,508,Product 43,1,90.74
4757,111,Product 88,10,30.46
4758,460,Product 65,7,11.89
4759,847,Product 11,4,73.2
4760,176,Product 46,9,33.26
4761,124,Product 99,6,82.25
4762,473,Product 17,1,44.64
4763,989,Product 61,4,32.0
4764,835,Product 73,5,77.06
4765,895,Product 29,2,16.3
4766,606,Product 78,8,43.63
4767,291,Product 76,4,58.81
4768,578,Product 58,1,17.8
4769,701,Product 27,7,27.27
4770,147,Product 15,10,71.24
4771,873,Product 50,10,21.32
4772,540,Product 98,7,82.28
4773,686,Product 56,10,11.8
4774,624,Product 3,7,20.37
4775,593,Product 83,5,90.06
4776,252,Product 96,10,38.7
4777,550,Product 88,3,70.55
4778,33,Product 5,9,86.24
4779,354,Product 22,8,86.96
4780,482,Product 93,7,37.65
4781,468,Product 83,6,96.34
4782,732,Product 85,3,84.27
4783,780,Product 35,2,81.63
4784,677,Product 8,2,35.43
4785,797,Product 82,9,70.0
4786,58,Product 1,4,83.96
4787,582,Product 85,6,64.4
4788,933,Product 30,8,93.47
4789,614,Product 33,6,32.72
4790,638,Product 18,1,37.86
4791,915,Product 47,5,93.64
4792,782,Product 25,6,22.42
4793,541,Product 37,2,55.96
4794,529,Product 20,3,50.79
4795,142,Product 18,7,10.2
4796,717,Product 46,6,73.96
4797,475,Product 64,5,47.88
4798,889,Product 20,8,38.3
4799,150,Product 55,4,51.63
4800,809,Product 63,3,25.54
4801,233,Product 15,6,93.75
4802,138,Product 75,2,69.37
4803,301,Product 50,2,52.95
4804,420,Product 56,2,45.62
4805,939,Product 24,1,39.43
4806,262,Product 90,8,33.08
4807,581,Product 7,3,12.32
4808,7,Product 92,4,40.36
4809,827,Product 93,2,69.17
4810,242,Product 21,6,96.43
4811,483,Product 52,8,72.22
4812,581,Product 25,9,77.34
4813,279,Product 86,6,57.25
4814,633,Product 47,5,50.03
4815,227,Product 82,6,31.22
4816,411,Product 57,1,41.49
4817,855,Product 47,3,58.44
4818,625,Product 48,7,58.92
4819,547,Product 40,8,20.14
4820,103,Product 60,4,62.35
4821,376,Product 32,10,68.57
4822,492,Product 43,8,25.91
4823,849,Product 53,7,59.78
4824,942,Product 84,1,28.13
4825,228,Product 68,4,66.1
4826,841,Product 78,8,55.9
4827,789,Product 25,8,67.72
4828,403,Product 65,10,87.19
4829,816,Product 100,6,40.99
4830,606,Product 65,6,33.71
4831,911,Product 5,2,28.44
4832,555,Product 27,2,79.51
4833,168,Product 50,3,92.38
4834,346,Product 22,4,21.03
4835,646,Product 5,6,53.71
4836,489,Product 39,9,36.47
4837,640,Product 16,1,13.75
4838,3,Product 35,8,21.88
4839,802,Product 96,2,36.59
4840,726,Product 73,9,88.16
4841,222,Product 17,2,20.1
4842,317,Product 19,5,21.55
4843,35,Product 72,3,42.82
4844,585,Product 8,8,73.7
4845,111,Product 98,10,47.3
4846,672,Product 21,6,15.92
4847,696,Product 1,9,56.29
4848,609,Product 59,7,87.22
4849,707,Product 62,3,91.1
4850,174,Product 19,4,98.8
4851,259,Product 95,1,79.74
4852,182,Product 96,2,66.68
4853,802,Product 48,3,14.44
4854,804,Product 45,8,40.64
4855,342,Product 13,9,78.83
4856,90,Product 7,2,24.88
4857,589,Product 43,8,25.79
4858,12,Product 70,10,23.48
4859,868,Product 79,7,87.67
4860,910,Product 74,1,19.3
4861,620,Product 6,2,50.03
4862,381,Product 26,10,32.08
4863,527,Product 100,6,85.86
4864,166,Product 88,1,63.66
4865,645,Product 5,5,11.65
4866,530,Product 56,9,59.64
4867,731,Product 22,6,55.26
4868,709,Product 100,9,21.96
4869,270,Product 69,5,86.31
4870,830,Product 95,5,17.09
4871,380,Product 79,10,16.11
4872,912,Product 15,2,62.44
4873,470,Product 46,1,35.46
4874,213,Product 52,2,54.18
4875,307,Product 7,2,80.43
4876,175,Product 73,10,25.77
4877,60,Product 25,10,62.1
4878,21,Product 9,8,15.61
4879,133,Product 65,1,79.88
4880,985,Product 8,4,82.01
4881,40,Product 19,6,56.2
4882,330,Product 51,8,13.64
4883,468,Product 58,3,43.9
4884,685,Product 93,7,64.77
4885,202,Product 72,9,16.77
4886,959,Product 79,1,50.99
4887,135,Product 39,5,60.24
4888,28,Product 84,7,95.74
4889,591,Product 90,2,31.89
4890,580,Product 76,2,86.73
4891,957,Product 70,3,15.69
4892,370,Product 77,6,60.06
4893,437,Product 69,2,12.24
4894,638,Product 27,10,78.86
4895,950,Product 37,10,62.33
4896,785,Product 89,7,33.75
4897,172,Product 75,2,70.57
4898,138,Product 50,4,45.91
4899,984,Product 42,9,49.95
4900,573,Product 91,8,39.83
4901,473,Product 63,6,29.69
4902,671,Product 98,3,92.66
4903,291,Product 47,2,22.9
4904,594,Product 79,4,20.05
4905,404,Product 92,9,53.75
4906,336,Product 75,1,94.31
4907,34,Product 94,6,45.73
4908,102,Product 85,7,99.92
4909,599,Product 37,1,85.45
4910,19,Product 44,4,91.39
4911,646,Product 24,4,98.31
4912,470,Product 15,3,71.3
4913,814,Product 11,10,74.7
4914,181,Product 58,3,85.29
4915,232,Product 79,5,93.52
4916,192,Product 49,10,89.43
4917,979,Product 31,1,92.53
4918,917,Product 91,1,31.47
4919,164,Product 29,4,52.45
4920,645,Product 37,4,67.85
4921,301,Product 77,6,60.65
4922,219,Product 12,1,28.47
4923,747,Product 71,6,71.51
4924,152,Product 15,10,15.24
4925,884,Product 7,3,83.96
4926,845,Product 49,7,55.3
4927,62,Product 45,10,50.6
4928,409,Product 67,3,65.26
4929,701,Product 27,1,69.68
4930,456,Product 45,6,20.76
4931,250,Product 36,1,86.39
4932,538,Product 22,2,38.78
4933,728,Product 38,2,69.56
4934,256,Product 82,8,49.69
4935,614,Product 8,3,92.91
4936,844,Product 6,2,48.83
4937,275,Product 85,2,21.61
4938,393,Product 52,6,27.12
4939,21,Product 17,8,18.27
4940,270,Product 74,5,35.07
4941,784,Product 96,9,65.62
4942,516,Product 41,8,13.97
4943,97,Product 93,4,87.64
4944,73,Product 1,5,44.68
4945,942,Product 21,7,83.56
4946,753,Product 23,5,27.09
4947,33,Product 57,1,40.69
4948,331,Product 73,3,41.51
4949,59,Product 80,6,19.83
4950,719,Product 8,8,60.7
4951,694,Product 45,9,36.32
4952,130,Product 15,1,91.81
4953,38,Product 63,5,31.0
4954,160,Product 51,7,43.1
4955,861,Product 78,9,70.32
4956,945,Product 50,5,14.88
4957,198,Product 66,5,55.85
4958,102,Product 4,4,28.59
4959,496,Product 36,4,90.14
4960,400,Product 2,8,98.12
4961,248,Product 26,3,94.17
4962,174,Product 3,10,56.92
4963,349,Product 6,9,50.6
4964,682,Product 35,7,81.76
4965,431,Product 96,9,50.99
4966,23,Product 54,4,27.67
4967,118,Product 55,8,80.47
4968,987,Product 18,1,36.29
4969,758,Product 63,6,78.47
4970,321,Product 71,7,85.32
4971,970,Product 87,3,27.72
4972,595,Product 72,7,30.92
4973,541,Product 6,2,43.29
4974,353,Product 62,7,84.01
4975,75,Product 18,1,32.0
4976,729,Product 74,6,99.93
4977,621,Product 5,1,50.14
4978,486,Product 98,5,37.15
4979,423,Product 66,3,64.24
4980,347,Product 29,4,41.83
4981,365,Product 11,8,85.42
4982,266,Product 14,1,28.41
4983,540,Product 72,8,23.68
4984,795,Product 47,5,79.06
4985,712,Product 76,8,83.21
4986,120,Product 5,5,12.37
4987,1000,Product 13,8,59.5
4988,592,Product 43,8,95.37
4989,850,Product 94,5,17.57
4990,745,Product 21,2,35.57
4991,25,Product 62,9,58.27
4992,877,Product 9,6,32.73
4993,402,Product 47,2,35.14
4994,996,Product 23,10,55.46
4995,600,Product 44,3,32.43
4996,239,Product 37,2,95.11
4997,318,Product 81,6,93.7
4998,75,Product 44,3,67.88
4999,219,Product 86,5,32.95
5000,752,Product 86,7,22.03
5001,488,Product 3,9,15.7
5002,765,Product 10,7,68.8
5003,616,Product 37,3,79.11
5004,549,Product 23,2,38.81
5005,373,Product 54,1,46.31
5006,195,Product 74,2,60.28
5007,296,Product 54,4,87.12
5008,917,Product 72,4,17.43
5009,327,Product 76,5,60.11
5010,907,Product 89,6,69.12
5011,408,Product 15,4,56.52
5012,193,Product 90,3,86.88
5013,798,Product 32,1,69.42
5014,261,Product 69,2,18.67
5015,129,Product 29,4,97.24
5016,43,Product 85,10,54.61
5017,50,Product 21,5,86.39
5018,68,Product 84,1,51.49
5019,732,Product 100,5,25.58
5020,463,Product 2,9,95.24
5021,206,Product 3,2,21.11
5022,422,Product 43,6,81.26
5023,298,Product 48,8,38.89
5024,438,Product 70,10,19.38
5025,135,Product 75,5,56.06
5026,545,Product 75,7,26.58
5027,987,Product 93,4,25.62
5028,7,Product 85,10,78.27
5029,79,Product 36,1,21.03
5030,851,Product 96,9,55.62
5031,587,Product 64,3,49.97
5032,660,Product 69,9,98.89
5033,495,Product 52,9,85.88
5034,807,Product 46,9,67.4
5035,180,Product 78,4,45.79
5036,724,Product 71,4,78.53
5037,727,Product 74,1,77.34
5038,962,Product 95,5,63.12
5039,120,Product 86,3,75.19
5040,657,Product 17,3,89.65
5041,665,Product 3,4,90.63
5042,495,Product 32,3,17.55
5043,653,Product 91,5,12.23
5044,28,Product 23,10,55.04
5045,492,Product 56,8,29.57
5046,525,Product 86,6,54.01
5047,318,Product 16,6,86.1
5048,427,Product 29,10,58.94
5049,384,Product 26,7,35.26
5050,551,Product 88,5,39.77
5051,487,Product 50,5,41.46
5052,436,Product 80,2,26.06
5053,593,Product 37,2,48.22
5054,504,Product 41,6,48.4
5055,969,Product 8,1,26.89
5056,355,Product 67,5,28.5
5057,913,Product 64,8,25.08
5058,454,Product 94,6,30.65
5059,893,Product 82,6,58.48
5060,130,Product 5,6,44.06
5061,353,Product 66,2,32.56
5062,332,Product 99,9,50.34
5063,750,Product 81,2,67.95
5064,932,Product 43,1,16.94
5065,434,Product 1,8,70.96
5066,880,Product 85,10,64.2
5067,16,Product 19,10,77.81
5068,974,Product 32,8,88.83
5069,312,Product 87,4,96.89
5070,246,Product 88,5,53.68
5071,628,Product 8,10,47.14
5072,284,Product 82,5,72.7
5073,770,Product 80,6,17.85
5074,174,Product 59,8,36.45
5075,944,Product 67,4,20.81
5076,307,Product 88,5,89.45
5077,686,Product 70,1,19.66
5078,151,Product 42,1,54.82
5079,914,Product 21,9,77.22
5080,721,Product 53,9,81.8
5081,86,Product 12,10,33.51
5082,468,Product 23,2,34.83
5083,77,Product 100,9,78.18
5084,583,Product 96,4,38.07
5085,3,Product 64,6,22.11
5086,805,Product 49,6,59.77
5087,112,Product 17,6,94.75
5088,85,Product 76,1,61.55
5089,601,Product 41,4,25.88
5090,23,Product 10,9,18.99
5091,228,Product 15,6,67.36
5092,36,Product 10,1,15.97
5093,502,Product 41,2,73.6
5094,740,Product 12,1,55.49
5095,215,Product 74,10,76.68
5096,288,Product 42,1,29.49
5097,366,Product 5,4,23.24
5098,203,Product 29,3,95.7
5099,438,Product 31,6,98.11
5100,427,Product 23,8,97.4
5101,879,Product 3,5,90.87
5102,114,Product 99,5,36.46
5103,118,Product 64,2,75.16
5104,144,Product 89,7,77.18
5105,529,Product 57,6,68.55
5106,644,Product 69,2,48.04
5107,130,Product 21,5,79.62
5108,271,Product 72,5,69.37
5109,398,Product 90,2,86.84
5110,100,Product 18,5,56.47
5111,740,Product 48,9,77.68
5112,83,Product 94,10,97.72
5113,530,Product 18,4,75.13
5114,202,Product 1,5,43.3
5115,810,Product 9,5,17.02
5116,378,Product 27,6,76.7
5117,218,Product 67,3,64.67
5118,641,Product 40,9,49.88
5119,397,Product 45,4,96.51
5120,931,Product 79,8,79.95
5121,937,Product 53,8,62.49
5122,521,Product 87,10,21.72
5123,193,Product 80,7,73.52
5124,643,Product 85,5,92.64
5125,820,Product 94,3,91.81
5126,451,Product 59,5,58.9
5127,770,Product 71,2,59.61
5128,430,Product 36,6,55.57
5129,367,Product 66,9,24.4
5130,376,Product 10,5,17.39
5131,619,Product 19,1,14.05
5132,34,Product 3,4,67.21
5133,245,Product 45,7,45.1
5134,149,Product 90,5,90.8
5135,64,Product 75,4,89.38
5136,654,Product 98,8,32.55
5137,883,Product 60,9,64.14
5138,465,Product 9,9,59.91
5139,308,Product 2,3,75.78
5140,48,Product 80,10,36.04
5141,957,Product 19,8,66.07
5142,888,Product 37,9,37.3
5143,88,Product 99,3,78.19
5144,201,Product 91,8,55.26
5145,183,Product 4,9,53.44
5146,639,Product 11,2,30.01
5147,4,Product 63,8,17.16
5148,387,Product 18,7,28.02
5149,28,Product 9,7,65.29
5150,9,Product 38,3,50.63
5151,900,Product 31,8,19.56
5152,743,Product 23,7,35.33
5153,834,Product 34,6,69.25
5154,540,Product 85,8,85.69
5155,338,Product 39,4,95.19
5156,90,Product 94,8,21.32
5157,346,Product 44,6,14.12
5158,797,Product 65,4,56.61
5159,185,Product 64,9,18.38
5160,347,Product 27,8,10.26
5161,187,Product 65,3,95.56
5162,12,Product 54,7,19.43
5163,294,Product 39,6,53.49
5164,228,Product 67,3,85.2
5165,116,Product 20,9,21.07
5166,18,Product 71,7,42.57
5167,111,Product 93,10,29.66
5168,193,Product 5,3,62.77
5169,966,Product 63,10,54.09
5170,935,Product 57,9,60.59
5171,699,Product 35,4,46.21
5172,460,Product 7,7,54.44
5173,369,Product 72,9,82.25
5174,326,Product 98,10,24.3
5175,359,Product 90,10,37.14
5176,930,Product 65,4,56.28
5177,351,Product 10,10,29.11
5178,271,Product 58,4,76.85
5179,6,Product 9,9,32.2
5180,387,Product 32,3,17.86
5181,13,Product 72,8,62.76
5182,554,Product 96,3,59.36
5183,49,Product 36,3,25.88
5184,621,Product 83,4,66.32
5185,541,Product 64,10,94.46
5186,337,Product 95,5,65.36
5187,358,Product 67,6,56.34
5188,647,Product 30,9,19.9
5189,597,Product 56,3,53.6
5190,797,Product 71,5,99.53
5191,780,Product 52,2,95.99
5192,846,Product 64,6,38.56
5193,22,Product 59,8,14.54
5194,228,Product 23,7,11.88
5195,597,Product 75,1,71.88
5196,495,Product 53,2,90.22
5197,773,Product 81,3,45.62
5198,792,Product 94,4,84.99
5199,957,Product 11,9,40.24
5200,920,Product 20,5,53.26
5201,567,Product 53,3,98.44
5202,718,Product 98,1,26.3
5203,422,Product 67,10,82.53
5204,576,Product 19,3,50.34
5205,83,Product 25,7,78.04
5206,888,Product 22,7,98.9
5207,711,Product 70,8,66.05
5208,412,Product 2,2,15.01
5209,253,Product 11,9,19.11
5210,393,Product 21,7,15.51
5211,515,Product 48,7,46.76
5212,184,Product 27,2,95.57
5213,657,Product 68,1,33.1
5214,27,Product 74,1,15.15
5215,39,Product 12,3,84.26
5216,574,Product 37,7,80.21
5217,76,Product 21,10,74.31
5218,587,Product 76,4,64.7
5219,953,Product 34,2,81.75
5220,784,Product 18,7,57.23
5221,8,Product 15,9,74.68
5222,70,Product 58,5,15.65
5223,341,Product 78,9,46.24
5224,683,Product 91,6,75.11
5225,93,Product 23,1,16.68
5226,819,Product 70,4,31.44
5227,672,Product 25,4,30.4
5228,430,Product 25,7,78.45
5229,751,Product 93,10,73.71
5230,35,Product 45,7,21.49
5231,311,Product 24,9,97.17
5232,499,Product 46,4,25.34
5233,229,Product 38,7,11.14
5234,592,Product 45,7,18.1
5235,76,Product 13,8,93.71
5236,605,Product 82,4,32.63
5237,134,Product 89,5,56.54
5238,732,Product 45,9,77.53
5239,559,Product 20,1,98.04
5240,646,Product 63,10,60.7
5241,598,Product 44,8,84.66
5242,196,Product 85,8,69.44
5243,191,Product 58,1,77.29
5244,867,Product 72,2,41.5
5245,947,Product 51,7,72.01
5246,436,Product 69,3,11.63
5247,709,Product 41,7,70.49
5248,166,Product 27,1,39.21
5249,501,Product 83,9,95.39
5250,483,Product 26,6,38.61
5251,365,Product 49,1,25.01
5252,449,Product 43,6,25.98
5253,688,Product 31,9,49.52
5254,214,Product 36,9,56.84
5255,345,Product 18,2,77.69
5256,907,Product 88,4,77.36
5257,907,Product 52,1,91.75
5258,41,Product 54,7,45.79
5259,968,Product 26,5,53.7
5260,412,Product 9,8,85.43
5261,804,Product 53,7,71.23
5262,772,Product 66,6,77.61
5263,672,Product 61,3,45.37
5264,717,Product 67,5,28.56
5265,836,Product 20,10,70.61
5266,595,Product 56,1,36.55
5267,470,Product 68,10,12.47
5268,551,Product 73,1,21.33
5269,413,Product 18,5,97.69
5270,759,Product 78,10,27.51
5271,603,Product 17,5,40.74
5272,819,Product 20,9,65.67
5273,288,Product 43,2,53.84
5274,188,Product 75,4,50.93
5275,219,Product 86,4,76.86
5276,982,Product 78,7,36.8
5277,296,Product 60,8,75.45
5278,639,Product 74,10,20.57
5279,598,Product 42,3,38.5
5280,92,Product 1,10,14.87
5281,186,Product 26,9,97.41
5282,382,Product 64,1,11.94
5283,521,Product 94,5,36.63
5284,688,Product 77,2,55.38
5285,368,Product 26,10,66.71
5286,720,Product 21,1,49.12
5287,695,Product 29,7,66.88
5288,958,Product 90,3,27.09
5289,719,Product 32,10,96.32
5290,516,Product 89,8,22.06
5291,594,Product 3,1,11.53
5292,812,Product 47,4,59.77
5293,107,Product 7,1,80.93
5294,968,Product 67,6,15.86
5295,8,Product 68,3,24.03
5296,625,Product 50,7,21.86
5297,286,Product 8,8,49.79
5298,542,Product 38,7,47.56
5299,192,Product 80,6,37.62
5300,384,Product 75,8,76.72
5301,380,Product 21,8,30.39
5302,926,Product 40,3,92.39
5303,542,Product 50,9,18.28
5304,155,Product 29,8,47.02
5305,228,Product 25,3,29.55
5306,459,Product 67,6,82.48
5307,81,Product 100,5,77.92
5308,322,Product 79,3,40.42
5309,891,Product 64,4,64.99
5310,843,Product 40,2,82.25
5311,19,Product 97,2,83.88
5312,891,Product 30,8,61.18
5313,28,Product 80,10,21.47
5314,412,Product 88,5,88.88
5315,213,Product 59,7,99.42
5316,700,Product 91,3,55.97
5317,569,Product 57,1,30.16
5318,107,Product 47,5,33.11
5319,881,Product 59,8,51.38
5320,436,Product 24,10,75.23
5321,357,Product 18,2,25.28
5322,393,Product 96,4,16.72
5323,376,Product 23,3,71.76
5324,122,Product 75,9,87.67
5325,508,Product 35,7,95.2
5326,715,Product 18,6,54.9
5327,925,Product 78,9,58.47
5328,818,Product 94,9,10.15
5329,179,Product 23,5,84.68
5330,946,Product 91,8,86.51
5331,687,Product 58,8,14.33
5332,525,Product 68,9,33.72
5333,281,Product 43,8,69.18
5334,491,Product 78,3,51.01
5335,667,Product 90,6,90.47
5336,774,Product 34,2,50.09
5337,440,Product 13,1,67.2
5338,662,Product 90,9,33.75
5339,268,Product 24,10,86.65
5340,199,Product 57,1,88.78
