shipment_id,order_id,shipment_date,carrier_name,tracking_number
4626,3050,2021-03-31,DHL,UJIYKNWVJU
4627,1459,2020-10-03,DHL,WQ3H3G5BG2
4628,801,2022-09-28,USPS,HJMSOSQ0H7
4629,4670,2021-09-16,USPS,A66QEKD7R6
4630,643,2021-12-28,FedEx,XUW71NFBXB
4631,7331,2021-12-15,UPS,GKSWRV5CFG
4632,3442,2021-06-11,DHL,OOJ2LILPHU
4633,9333,2020-05-26,FedEx,QR11NEJL28
4634,3471,2020-07-19,DHL,1ZFC8F1LCO
4635,3958,2020-06-30,USPS,PY344NDUQV
4636,1407,2020-05-22,UPS,0MD5MKOUBD
4637,4029,2020-10-10,FedEx,ZTJ03HGMJN
4638,9133,2022-03-24,USPS,R16HTQYWTH
4639,2784,2022-11-06,FedEx,UFN5C2OB3T
4640,1928,2021-07-16,FedEx,D8QFDMQ06K
4641,6473,2020-12-03,DHL,QDJJDQOO4A
4642,2140,2020-02-01,DHL,JQ46RRITDP
4643,1875,2020-10-18,FedEx,ZAA8AQXUTO
4644,3257,2022-09-07,FedEx,OK7ND2GK8X
4645,6612,2021-08-13,FedEx,VI3VMGGRWR
4646,7958,2021-06-12,DHL,G08OWDOXGQ
4647,7989,2022-02-07,USPS,LK9UZA2PMG
4648,1784,2022-08-14,FedEx,W01BZ32CUC
4649,5016,2020-03-08,FedEx,CYHZZJNNX3
4650,3968,2020-05-19,UPS,KB42FJWA1S
4651,491,2022-08-21,USPS,DOKALIX4IF
4652,429,2022-02-20,FedEx,ILEBVO5GTZ
4653,1672,2021-08-18,DHL,89IH2B21VJ
4654,1921,2020-06-26,UPS,J9MOX07Q3D
4655,4049,2021-12-21,USPS,OH0A0U11DN
4656,9217,2020-08-13,FedEx,5QN7EM6HXW
4657,9833,2020-10-16,UPS,DFSI9DU7XQ
4658,8953,2022-05-21,UPS,4OLW2UAELR
4659,2005,2021-05-31,USPS,Q2C486DHVR
4660,8700,2020-02-11,DHL,34ANE8TGCL
4661,8283,2021-08-03,USPS,GQPFK8AEAZ
4662,3656,2020-02-13,USPS,MXNB25RUH7
4663,6580,2022-06-23,UPS,HFG5ZRJ48E
4664,7020,2021-06-22,UPS,DRHXBQ6UGY
4665,3816,2020-08-08,UPS,ODKXSA5E84
4666,5030,2022-08-31,FedEx,80DZSCV95E
4667,2028,2020-05-23,UPS,U6YS2S405O
4668,3376,2021-02-03,USPS,QNBZYQAJYQ
4669,3565,2021-01-24,DHL,TSAUGQ9VLT
4670,1498,2021-12-17,UPS,LFXSY0IVI9
4671,944,2020-08-13,DHL,553AOPXZAT
4672,9632,2022-03-05,FedEx,3AP3Q4Z8TD
4673,9882,2021-08-03,UPS,D98JO12FHB
4674,8088,2022-12-09,USPS,BR4C5UQFUO
4675,9898,2022-03-20,DHL,XO8TBMD1YD
4676,7772,2022-04-08,UPS,IEBR11ONWZ
4677,8996,2020-06-01,DHL,XDKX8XK48N
4678,5350,2021-06-16,DHL,U9BS19JZVT
4679,4244,2020-03-27,FedEx,IV28UALGXL
4680,4702,2020-04-30,FedEx,0YCDFAIJW6
4681,6849,2020-06-20,UPS,1PS3GA5EO8
4682,8216,2022-07-26,UPS,9R19ICN9PS
4683,2553,2021-09-06,USPS,A7EIVZILMP
4684,7753,2021-03-30,DHL,SNQ5BPWIKW
4685,3946,2021-01-07,UPS,BYUSTEJ3BO
4686,5155,2022-06-23,UPS,GCIT328PCJ
4687,5285,2022-12-14,DHL,SJS100NCEX
4688,2155,2020-05-20,USPS,P2OF3W821M
4689,7097,2020-05-15,UPS,RJR41MQW6M
4690,4987,2021-12-23,USPS,VO74LLJD31
4691,6384,2021-08-22,USPS,HM0P7PH10F
4692,7390,2021-11-20,DHL,3E4N9RTGCT
4693,7035,2022-07-29,FedEx,10Q615GGJP
4694,5295,2020-03-28,USPS,HWRI4KTETB
4695,750,2022-01-07,UPS,NODPZ3UBBV
4696,8658,2020-03-24,USPS,MH7C2COD85
4697,1542,2022-02-15,DHL,VEK2CZHK6J
4698,5696,2021-09-20,DHL,HDPVBUT0EO
4699,6022,2022-12-05,USPS,L1KX82QT6E
4700,4186,2021-12-20,DHL,VPX7PIDF48
4701,309,2021-10-29,FedEx,F4796VPQE3
4702,8345,2021-01-01,FedEx,19F3NZQBCW
4703,2821,2021-04-20,FedEx,PTMS47KHIG
4704,9934,2020-10-19,USPS,BT24BTS6P4
4705,8895,2022-01-03,USPS,7G5PURWE2I
4706,7551,2020-01-20,UPS,OG748GKQ8Z
4707,3585,2020-08-01,FedEx,BTGJ9XNH9F
4708,9753,2022-12-19,UPS,CCTX2M4T58
4709,1023,2020-06-14,FedEx,JA8YMUDZR2
4710,9406,2022-05-29,FedEx,YB7HXWBSEU
4711,970,2021-07-05,USPS,TEHJJVKD75
4712,7673,2021-10-30,UPS,POG95H5OVS
4713,6249,2021-06-10,FedEx,ATUCBTFZOI
4714,1924,2021-08-23,USPS,M2VLI3XE9I
4715,3495,2020-05-25,FedEx,KLU0O986S9
4716,5677,2022-12-12,UPS,YFHPZ332MO
4717,2144,2021-05-17,USPS,OHOOB60B2A
4718,4575,2022-09-04,FedEx,OKAUWPA73V
4719,2101,2022-11-14,USPS,G0LSXQHEW0
4720,2286,2020-06-16,DHL,F2V5VAUBOR
4721,5498,2021-08-21,USPS,H81783ECKS
4722,7338,2022-03-20,USPS,0VOM3VAOP4
4723,2893,2022-09-06,FedEx,1O1VW8L8ZS
4724,7799,2022-01-14,UPS,K2NGO0VCT1
4725,2197,2021-11-17,DHL,TTQ724D2X1
4726,8242,2022-01-09,UPS,OJFNZZ633E
4727,7266,2021-06-27,UPS,MO7V5RVMBN
4728,7304,2021-08-21,UPS,KUU9BWSLYV
4729,4362,2020-12-18,USPS,PZHOVA1XY7
4730,3892,2020-08-19,FedEx,8M7HI45O9K
4731,4457,2020-06-26,UPS,O5X8F7FO8Q
4732,1516,2020-11-16,USPS,GWWSOC3273
4733,6822,2022-03-06,UPS,E8ZY15R6TO
4734,9013,2022-01-13,DHL,YOVLWQ5PIR
4735,1365,2021-11-05,DHL,XA98C1FWK0
4736,3987,2021-03-13,USPS,Q4BM8YWOT7
4737,4590,2020-12-07,USPS,FKCS5PU298
4738,2612,2021-06-08,USPS,43FXQ9F5H3
4739,2644,2021-07-22,FedEx,6GG2GECDQI
4740,551,2022-01-08,FedEx,GMB0MN5S0A
4741,8593,2020-01-28,FedEx,4K777S3S4D
4742,2313,2022-03-06,USPS,5NGC76ZLNJ
4743,5547,2020-01-22,USPS,P9KLMZA3LU
4744,5533,2020-01-09,FedEx,MPWHLPQQWO
4745,2393,2020-07-14,FedEx,QIS1YZ347F
4746,7699,2020-11-11,DHL,RTRS47PG2B
4747,3800,2021-12-19,DHL,ASJEY1OVJD
4748,4626,2022-11-26,FedEx,5M5AGOKLRH
4749,799,2020-05-31,UPS,EL5LRVH5HZ
4750,5007,2022-02-15,FedEx,6XA9WUTL08
4751,9082,2021-01-11,USPS,14ZJH5B4XS
4752,8509,2020-11-21,FedEx,OZ1HGQ87G5
4753,4791,2022-09-05,UPS,D3Y4EJZ3RM
4754,1628,2021-07-02,DHL,FPBB6FJ1HJ
4755,1310,2020-07-12,UPS,V1OQKCNM46
4756,8837,2021-07-06,USPS,ZIRPNDIL7Q
4757,997,2021-10-01,FedEx,HGPWDMKKQQ
4758,8848,2020-03-18,FedEx,51FBB8UCWZ
4759,3746,2022-07-30,FedEx,3RX9FBCLYJ
4760,70,2021-12-07,FedEx,BPS1R3OT9W
4761,4285,2022-01-19,USPS,4G0P8UFDWW
4762,152,2022-03-18,FedEx,SZ6MYB52QB
4763,5805,2021-03-19,FedEx,0YEWHJNZ6G
4764,7740,2021-08-15,DHL,9M1IYYP7KZ
4765,9739,2021-09-11,DHL,0EO088W0C1
4766,1303,2020-10-05,UPS,VHWWYU4VAV
4767,3548,2020-10-18,USPS,OOWUDIGGIV
4768,3172,2020-08-09,DHL,42MSJ3QBPO
4769,646,2020-05-07,UPS,3JOVDBEFD4
4770,2114,2020-10-05,FedEx,CHTVM1DTEF
4771,4585,2022-11-17,FedEx,PBA1SC26Z9
4772,4070,2022-02-19,UPS,3LG6TL9BQT
4773,7776,2020-02-15,DHL,U5PED01DQS
4774,6927,2022-01-16,FedEx,NH5TQI6AJ1
4775,3750,2022-06-18,USPS,HBE71L58NR
4776,4730,2021-02-26,FedEx,VLWHAU0Y6C
4777,8061,2020-05-27,USPS,Y0L0DXK2I6
4778,4778,2022-07-24,FedEx,T7HCMCXLSU
4779,5004,2022-12-16,FedEx,KQRKU3I8EL
4780,6014,2021-08-04,DHL,C5KIJ4V4U7
4781,3537,2020-03-07,DHL,UAL8YC3CGX
4782,8438,2022-07-08,UPS,KGYS6PNTVX
4783,4088,2020-04-15,DHL,X5XTCXR4X4
4784,23,2022-02-09,UPS,NQ3U221DIL
4785,1069,2020-11-05,FedEx,Q0AT8JP02F
4786,2907,2020-04-09,UPS,0CYIUXW8FP
4787,7181,2021-05-26,USPS,MZX3O1EEBM
4788,3463,2022-12-25,DHL,J1CWKVQ4M3
4789,8554,2020-02-12,UPS,XQHSTSMQK8
4790,5660,2022-10-25,USPS,UJY436JDN2
4791,8843,2021-02-27,DHL,18SW06XQWA
4792,2636,2022-05-28,DHL,5H87L4BZF8
4793,6417,2021-03-02,DHL,SUABWXRYFM
4794,4716,2020-03-30,FedEx,N08RBZZS8F
4795,9482,2022-08-12,USPS,F023YU50C8
4796,7339,2020-03-13,USPS,9G2EQ2DIBI
4797,8748,2021-11-23,DHL,157HUOR8H7
4798,441,2020-10-16,UPS,1EQHBWWCFS
4799,8086,2020-04-26,DHL,MD6QBT8L3V
4800,1964,2021-05-08,FedEx,IULXMAMODF
4801,2286,2021-05-15,USPS,57O2LMB5YL
4802,7300,2021-07-12,DHL,CHRXRZZL1Q
4803,7159,2021-12-19,FedEx,BVDRXG8NEO
4804,6552,2021-05-23,UPS,PGYC8Y9NG4
4805,7860,2022-10-24,FedEx,X6ZEK4RKRS
4806,339,2021-04-13,DHL,R7I24X8AE8
4807,8915,2020-03-24,DHL,35UXBEF0ZH
4808,5928,2022-01-27,USPS,WN2PWVGAU2
4809,4545,2022-10-18,DHL,PSAXRJD5PY
4810,2507,2021-12-28,DHL,YJOSTW2M4J
4811,6957,2021-01-22,UPS,PAUU5LFNJS
4812,232,2020-06-19,UPS,6GOF3924BY
4813,1060,2022-09-01,FedEx,B4IHB9GGB1
4814,4183,2022-07-10,USPS,499475T39H
4815,5892,2021-02-05,USPS,IZ622ROFM7
4816,996,2022-06-07,USPS,L3WOT3DL5Y
4817,7500,2021-07-02,FedEx,ZCP17ZUH1Q
4818,9032,2022-07-13,USPS,FB9MATK9UA
4819,7077,2020-09-10,USPS,5WHYTZ4WUW
4820,3584,2020-10-28,FedEx,FJGPYKPS19
4821,9612,2020-10-29,USPS,7JMU1IR5UV
4822,3426,2020-04-15,UPS,QVXV386TI5
4823,8160,2021-10-07,DHL,OYOGQ2WL57
4824,6912,2021-10-06,USPS,8ZH2M4N8FZ
4825,5886,2020-05-22,FedEx,5J2X3M7KCS
4826,9342,2020-06-22,USPS,QFRER08AUC
4827,430,2020-09-15,USPS,LUT03PLKD6
4828,9133,2022-08-03,FedEx,C0RYJSWZ1N
4829,4568,2021-09-12,FedEx,PDNULIDOQV
4830,119,2020-09-16,USPS,1K7H55YWMK
4831,7937,2021-05-11,DHL,09WPAA2U74
4832,4944,2020-01-01,UPS,57W4R2L2RX
4833,1524,2021-07-16,DHL,XYD651RHPN
4834,1206,2020-09-28,UPS,CWUD09GGUY
4835,148,2022-01-11,UPS,WW602ZXOA7
4836,8892,2020-11-26,FedEx,88H1DMUE5X
4837,105,2020-06-21,DHL,2F652J5Y58
4838,1151,2022-05-14,DHL,TEV6HJCF8V
4839,4163,2021-01-02,USPS,M4L3A5JG1B
4840,4109,2020-01-29,UPS,D16SOESTMH
4841,1052,2020-04-19,USPS,LIFPXXQ8WX
4842,8061,2021-11-16,FedEx,4KC52AGN6F
4843,8100,2020-11-14,FedEx,WN671DI33C
4844,4807,2020-11-15,DHL,2ME6KMJS18
4845,3977,2021-06-13,FedEx,ZUCNELN0RC
4846,9529,2022-02-24,DHL,7O34O71NS8
4847,842,2020-12-16,FedEx,DF6NLVJSZQ
4848,8599,2022-08-01,UPS,4CXPMBD6Z1
4849,3048,2020-06-21,DHL,79A8J54RAK
4850,2868,2020-04-18,UPS,8HJ05845H9
4851,3424,2022-02-24,USPS,GFVW17KUUX
4852,9230,2020-01-12,USPS,XC0U7JYZLH
4853,5910,2022-02-12,FedEx,05N4UPRA6V
4854,4783,2021-09-02,UPS,CE8Y3AI28W
4855,6397,2022-06-25,FedEx,7H62BGHBHM
4856,1277,2020-01-13,DHL,BZKR0X9IMI
4857,6338,2022-09-28,USPS,ODV9ALQGB9
4858,9030,2020-10-30,DHL,II3GJ3AFZA
4859,6099,2022-05-30,DHL,0VTWUSLJZ2
4860,3264,2020-07-31,UPS,A9YR75TPV0
4861,7926,2020-04-15,UPS,FL5HB9VOT8
4862,3440,2020-10-16,FedEx,1Z7TN7WQRA
4863,3870,2021-03-10,USPS,0FIETXE8PY
4864,3998,2020-04-09,USPS,VFGJQZ0EVB
4865,4513,2021-01-25,DHL,AZ2IKVUP14
4866,8605,2022-07-27,FedEx,DWG0GBXWE7
4867,8828,2020-04-13,UPS,26U5651WVR
4868,4663,2022-08-05,DHL,FBJZ5QFF3L
4869,9419,2022-12-10,USPS,YGYLOLBMUW
4870,8728,2022-01-10,FedEx,A3PZ6SEVZU
4871,179,2022-02-02,UPS,C2MG5W9JKG
4872,3155,2021-10-04,FedEx,TPLRPQH7J7
4873,2183,2021-04-21,FedEx,RZVNEF48KK
4874,9624,2021-07-26,FedEx,NNTO7HJ8XH
4875,5908,2021-07-09,USPS,0J9141UOL0
4876,3079,2020-11-14,USPS,U8GDSWMF8I
4877,2887,2020-10-05,UPS,7OX7EEG1KG
4878,8191,2021-11-11,DHL,TW11C98IFW
4879,2043,2022-05-06,DHL,1XGVSC745J
4880,8533,2020-06-26,UPS,AOC33H09BM
4881,7939,2022-10-07,DHL,YA7CN0MCZ1
4882,3768,2021-07-25,FedEx,00XI83BR4V
4883,7787,2022-02-20,FedEx,NKS2UA8YVT
4884,9532,2020-09-19,DHL,M2HEWQEOQF
4885,7497,2020-04-26,USPS,ACJVTIA5P4
4886,6810,2021-09-05,UPS,I5CSWDI5WY
4887,7408,2020-05-02,USPS,VHF4112WT0
4888,9803,2022-11-05,DHL,ZOS3O1KS0B
4889,7597,2022-03-24,FedEx,0G7OBTE8OI
4890,4873,2021-04-30,FedEx,H6IBK3FTMD
4891,6658,2021-01-18,DHL,1O3PHHCWVM
4892,4201,2021-08-25,UPS,BXG6PRZ8ZG
4893,7017,2022-01-25,USPS,Q6NBGSYHEW
4894,9065,2022-01-20,UPS,Q6JSLNIK08
4895,6677,2022-07-01,DHL,J72EU8W35U
4896,4970,2022-02-05,USPS,HC8JP551MY
4897,4718,2021-10-19,DHL,QGI88F4PED
4898,369,2020-08-05,FedEx,TW22VKU0H3
4899,4037,2021-01-12,FedEx,EKYI3U2A4A
4900,2279,2020-11-10,DHL,O60S5WJOM6
4901,555,2020-11-05,UPS,LQCHI6I6U0
4902,9324,2020-12-11,DHL,M3NWUW2CNS
4903,5472,2020-09-03,USPS,O1RYJURTUZ
4904,8873,2021-10-26,UPS,RFPVJF4TPJ
4905,7727,2022-05-25,FedEx,IJCHJYQZU3
4906,4501,2020-12-01,UPS,K3RRR6FGK5
4907,2398,2021-01-07,USPS,18EYOVHHXW
4908,2260,2021-07-28,DHL,3V62P2K8KM
4909,372,2022-10-29,USPS,WLPOSX23UV
4910,5154,2020-07-08,UPS,WDPM7HNXSR
4911,6721,2021-06-15,DHL,12IG1GPAMS
4912,8161,2021-02-05,DHL,9K9PMT4HZU
4913,3963,2022-01-04,FedEx,ASUL0LKIWP
4914,611,2022-09-21,DHL,YM3QC50SNA
4915,4287,2022-04-03,USPS,UZAD24M1FQ
4916,7295,2021-12-10,FedEx,D2WZWN3026
4917,6241,2022-04-23,DHL,CYFS2FOQB6
4918,3104,2020-10-20,FedEx,SK9H4U7V3R
4919,4731,2021-10-27,USPS,W4255OD5I1
4920,377,2021-11-19,DHL,9GKCIOPEZD
4921,8415,2021-03-24,DHL,14JQY6XBII
4922,9855,2022-08-07,UPS,0QFWGKGZTC
4923,9332,2020-03-01,DHL,OSY0L99BW8
4924,105,2020-07-23,DHL,D015S509AS
4925,9204,2022-10-18,UPS,R3QL88YOT0
4926,4757,2022-02-18,DHL,YGXWGR0LY8
4927,4622,2020-06-10,DHL,O7CKUSCCJ0
4928,6937,2022-04-23,USPS,PDWNQSFCWN
4929,9503,2022-04-09,USPS,UDK0VTXHKI
4930,7835,2020-12-05,FedEx,H8X7WZV2PH
4931,3608,2020-07-31,USPS,CXBA4NOGMD
4932,382,2020-01-12,DHL,B5JKA3IB9D
4933,7392,2021-11-16,USPS,GWJBER9DTT
4934,7535,2022-05-11,DHL,QM5CPXMMF8
4935,4100,2020-03-28,UPS,EJGBTH8V9D
4936,9621,2021-08-31,UPS,U9RNPM8IGW
4937,831,2020-06-15,FedEx,XD34ULETFB
4938,5838,2022-10-31,DHL,Z2HN3WOSNB
4939,9504,2021-08-05,USPS,1S57PH01EC
4940,1900,2022-06-20,DHL,55DIFYYC3I
4941,3534,2022-10-31,UPS,LY8LOVCUWH
4942,178,2021-09-29,USPS,5CLHFFG2CX
4943,9195,2021-08-21,FedEx,GSEFASFUU4
4944,4771,2021-11-05,FedEx,XX9GVQF3LA
4945,2136,2022-01-22,DHL,G8D3BD76II
4946,3960,2020-07-08,UPS,A3WR3FH17A
4947,149,2021-04-21,UPS,LDOG4KSJK8
4948,1685,2021-12-09,UPS,2AOVPMA0V5
4949,5354,2022-06-02,DHL,4DTO9JIJCC
4950,4113,2022-03-01,UPS,MW5VB18U7E
4951,2272,2022-12-05,USPS,4TQ6PFZNTG
4952,7954,2021-12-19,DHL,FYSLTMD7UT
4953,2310,2021-06-09,UPS,Q1Q52EFBJD
4954,1599,2022-04-13,FedEx,KPNOKSGGIG
4955,1999,2022-06-15,FedEx,S9G0V6H0GY
4956,9740,2022-10-16,DHL,N1WO5B2VM6
4957,8034,2020-07-28,USPS,1A8D9GYZ0R
4958,5345,2021-07-25,DHL,IAUEL6YHGI
4959,6754,2020-08-25,FedEx,WRMDPTX2NJ
4960,443,2021-04-16,DHL,0TPZHK4BTE
4961,3533,2022-10-01,UPS,SQ3TNFX9WX
4962,9714,2022-05-24,FedEx,MEI3K9CYM1
4963,4404,2022-07-08,DHL,W601EGMGXZ
4964,4877,2022-02-22,DHL,7GUAODE4HZ
4965,1279,2021-12-03,DHL,DRKTO291PM
4966,7131,2022-08-18,FedEx,6FCGY6SZB8
4967,6288,2021-02-22,USPS,CIUPGZ53OK
4968,3614,2022-04-09,USPS,GS4GFNGIOV
4969,970,2022-09-21,UPS,FPWHOUCJF7
4970,581,2020-01-08,FedEx,97BDXW4QJB
4971,1163,2021-06-10,FedEx,FMB9X1XC11
4972,1020,2022-12-30,UPS,6BNX419LTV
4973,9131,2022-07-17,USPS,HQDJ86IGNS
4974,7557,2021-06-30,UPS,0D0AMV7C5W
4975,5476,2020-11-21,UPS,CXDI034H1Q
4976,4272,2022-02-06,UPS,TT3TIL2QKK
4977,6473,2020-06-17,UPS,A8OXP46DE7
4978,564,2022-11-21,DHL,75VZ1AZCJ7
4979,7998,2020-09-09,FedEx,GUQRRO8M3O
4980,4468,2021-01-20,UPS,M14L9ZZ2SK
4981,3576,2022-06-04,USPS,A5BX7Y3F23
4982,6579,2022-05-19,DHL,GEZ5U9SPOH
4983,15,2021-02-19,DHL,AMWKT8P4NI
4984,5023,2020-03-12,USPS,3B849IXTC3
4985,6141,2020-09-20,FedEx,ZHERNCD8ES
4986,6215,2022-12-23,UPS,5AHRCBROFJ
4987,4767,2020-11-24,UPS,PK2DI6SC4F
4988,4280,2020-06-20,UPS,II61IDILQH
4989,9031,2022-09-21,DHL,SSRGSRV1ZS
4990,3455,2022-12-23,UPS,91X5DZ8L7P
4991,7362,2022-07-21,DHL,FLYUQ62KWS
4992,9391,2020-07-14,USPS,U5H4C9E3L0
4993,5944,2021-06-06,UPS,9LQ3HBEWDK
4994,2381,2021-10-31,FedEx,T5X03WQXX2
4995,57,2021-12-24,UPS,7NBOMLUU13
4996,7213,2021-06-21,FedEx,S8838Q3YWZ
4997,414,2022-11-03,UPS,AJ2I82VQ4C
4998,1831,2020-09-10,FedEx,ZMX1N32XXC
4999,839,2021-05-09,USPS,2THI7IVFVJ
5000,75,2020-02-04,UPS,ECZ7OTAZOP
5001,5028,2020-01-28,UPS,8JRS8LRDSE
5002,6180,2021-03-12,FedEx,CQ9T2X90K4
5003,781,2022-10-19,UPS,JEONHKLN39
5004,8533,2022-11-24,DHL,UHKC0RVKNH
5005,5710,2020-10-28,UPS,CX5X06G0HT
5006,6127,2021-06-30,USPS,4DSICCLB4T
5007,3272,2020-06-08,FedEx,CCWXPVYP2P
5008,1475,2020-08-27,UPS,IXHX6QWVNL
5009,1714,2020-01-28,USPS,5P2UC0KWYG
5010,4949,2022-01-14,USPS,M1FHHAPIML
5011,5233,2022-02-01,UPS,4BNXZSWCSN
5012,9418,2020-02-28,UPS,T8SHJ0E36Q
5013,4039,2021-10-03,DHL,SVMJV2L98U
5014,3465,2020-07-30,DHL,8BN1NSCHHX
5015,9336,2021-09-13,DHL,D13MMDSY25
5016,9031,2021-04-30,FedEx,DMRFN1QSR6
5017,4253,2021-10-11,USPS,AO9O3DBJ0Y
5018,2255,2020-08-18,FedEx,6BFFTJ1EKB
5019,3721,2020-07-29,USPS,1U7PUX9CUG
5020,4150,2022-10-10,DHL,ITLS9FASMX
5021,3330,2022-04-27,DHL,L0RDZVPLFM
5022,6034,2022-06-16,USPS,SYK1K8HF1P
5023,447,2020-01-02,USPS,EJ8E5UHYFT
5024,8632,2020-12-29,DHL,C78L8SODX2
5025,2222,2021-08-20,UPS,5WVSVHC1U9
5026,6788,2020-03-16,UPS,1TRM4W12E9
5027,5900,2021-05-14,DHL,FZV1CDI3DL
5028,3911,2022-03-01,DHL,Z29IJ8TCMQ
5029,3452,2020-02-05,DHL,87JB4EUZVZ
5030,9912,2022-06-17,DHL,2S9JXEEH5C
5031,7496,2021-09-19,FedEx,NREYGTE80M
5032,9535,2021-04-01,DHL,4NA12T5O60
5033,4635,2021-06-19,USPS,7G6C11V79H
5034,9150,2022-02-02,UPS,1K94TTOJTJ
5035,4568,2022-04-28,UPS,2MRJATVU2W
5036,9075,2021-03-08,FedEx,5OSYFF7RRK
5037,2450,2022-02-19,DHL,A3CF5FL07W
5038,1083,2021-11-07,USPS,AJN5W2HRN7
5039,116,2021-12-31,UPS,X6C71NH6JH
5040,1658,2022-07-01,UPS,3Z7SFBM9W8
5041,2360,2021-05-21,UPS,466T7B6L5U
5042,4766,2022-01-07,USPS,W5E34DCA64
5043,2752,2022-08-21,UPS,91PTL5ZVEJ
5044,4254,2022-11-03,UPS,37E0QDNGOV
5045,1613,2021-12-23,USPS,DGXIF83G2V
5046,8273,2021-10-07,FedEx,FX0BV6Y9R6
5047,1535,2022-03-12,USPS,6LW9FUWF8Y
5048,7927,2022-02-26,UPS,MHHX6Z7GQ3
5049,8798,2022-11-03,UPS,F76IOHXLZT
5050,8048,2021-02-26,USPS,EJINHROR25
5051,4262,2022-10-22,USPS,P6HZRR86PU
5052,5793,2021-05-25,FedEx,66XLMVLGY7
5053,1957,2022-09-16,DHL,JC025B2Y9N
5054,1850,2020-10-16,USPS,1Q32YBX2H1
5055,6379,2022-04-20,DHL,7ETQA8PQYH
5056,5941,2021-12-27,UPS,3F244DDU93
5057,8,2021-03-28,FedEx,BW8RWWK86X
5058,328,2021-02-15,FedEx,MQLLZ9GOWW
5059,6624,2022-03-30,USPS,6NAIRTX8HY
5060,5886,2020-11-18,USPS,6STCDNCSYZ
5061,4493,2020-11-10,UPS,EDJG8BU98S
5062,1176,2021-02-21,UPS,VOSSDGIMNX
5063,5222,2021-08-13,DHL,PS15U47KYU
5064,6886,2021-09-13,USPS,4FQ4AFS49R
5065,6775,2022-12-25,DHL,FW9S9PZBJ6
5066,2077,2021-02-17,FedEx,6TZ9ZRT22R
5067,3869,2020-09-14,USPS,RPZE5QMWAL
5068,6146,2021-03-24,FedEx,EB6JO87HLH
5069,7533,2020-12-06,DHL,TPCKDATGT7
5070,486,2022-11-02,DHL,IYLZH301WZ
5071,7160,2021-04-22,DHL,63P2OCX5YY
5072,6858,2020-10-15,DHL,KLUOZY4PSP
5073,675,2020-01-30,DHL,9NSC2HBHQZ
5074,3289,2020-01-04,USPS,MBC2NBBL50
5075,9044,2020-11-29,FedEx,X6EJ47LVPB
5076,5430,2021-12-14,USPS,1C580KOM62
5077,5223,2022-01-20,UPS,TO4TKHZ6A7
5078,7176,2021-10-31,DHL,T1Y42ERPO2
5079,3253,2021-02-27,FedEx,KIQMA7EX6E
5080,1476,2021-02-01,FedEx,QAW168EJAF
5081,7682,2020-07-22,UPS,JKRLEI06KE
5082,8563,2022-05-19,FedEx,647T0BXYV4
5083,1931,2022-09-05,FedEx,21N1LVBP0L
5084,2871,2020-03-22,DHL,IIRLI3WPMW
5085,3416,2020-02-21,UPS,QKEVN2XPW9
5086,9120,2020-07-06,UPS,S8EFTKP73L
5087,7559,2020-07-30,USPS,BG8388IP79
5088,7090,2022-02-06,UPS,6JNSQ7YI0A
5089,3296,2022-06-26,UPS,57NYPYWP28
5090,2828,2021-08-11,USPS,V7XVAALK2L
5091,8783,2022-11-22,FedEx,BLFBNC4DHO
5092,6730,2022-10-29,UPS,AX8PR4BELQ
5093,2045,2022-06-28,USPS,1M6FUPK0L1
5094,5464,2022-04-08,DHL,L3OXNBZCOD
5095,4613,2021-07-23,DHL,I3RIBI63QQ
5096,790,2020-05-23,FedEx,GS7X1EEYWG
5097,2122,2022-06-28,FedEx,J5MQI2IFJS
5098,8111,2020-08-10,DHL,C40JZFTY8B
5099,3456,2022-08-16,UPS,WJJ8ZTMZSN
5100,938,2022-12-03,USPS,UEM32QUNK0
5101,5239,2020-08-13,UPS,H0TPY1NC3C
5102,8161,2020-08-29,USPS,Z2SUC1FJPH
5103,8226,2021-08-15,UPS,4GI7URY2FH
5104,2325,2021-08-08,DHL,J1RGN94ITO
5105,9184,2021-02-01,USPS,3MEILS4VCZ
5106,2095,2022-09-14,USPS,21J3623BUE
5107,807,2020-02-15,USPS,PADHEAE3O1
5108,4612,2022-02-09,UPS,34CQDA3D5E
5109,1665,2022-10-23,FedEx,4I04IYBYAC
5110,1799,2020-10-15,DHL,A34JNSLCDS
5111,6808,2022-06-05,DHL,2CWB9QC176
5112,2095,2020-09-25,DHL,WP9MR8UKHV
5113,2950,2022-03-24,FedEx,VOY98AOVNF
5114,1656,2020-06-24,DHL,KZTXKJVLOH
5115,1340,2022-06-25,UPS,NB5UJS5L9L
5116,6636,2022-12-06,FedEx,C7LJNE4EBT
5117,1982,2021-01-17,UPS,1I0QBY74HW
5118,1095,2020-01-21,UPS,MH27URPLAU
5119,5093,2022-12-09,UPS,X64RAHXI79
5120,7831,2020-08-03,DHL,Q0IGXEMN70
5121,7229,2020-03-28,UPS,APRE2W531Y
5122,2630,2020-07-17,DHL,P1Z6U8HCYN
5123,7648,2021-06-13,UPS,N40DAB2PPT
5124,5716,2022-09-25,FedEx,3SIAZU53T3
5125,9819,2022-04-17,USPS,EPJ5IO3RIS
5126,9286,2022-04-28,UPS,ER869WU06E
5127,2612,2020-06-22,DHL,D3NYN8X96G
5128,1594,2020-03-30,FedEx,1AG9VD8ZMZ
