shipment_item_id,shipment_id,product_name,quantity_received,unit_price
5230,8790,Product D,8,24.38
5231,6820,Product B,4,25.4
5232,2104,Product B,10,19.0
5233,1740,Product B,7,2.3
5234,5854,Product D,5,4.64
5235,1334,Product A,2,20.41
5236,7949,Product B,6,38.85
5237,6130,Product B,4,11.66
5238,141,Product A,2,23.79
5239,1981,Product B,7,30.29
5240,1476,Product B,1,32.4
5241,9811,Product A,2,44.33
5242,5647,Product D,10,8.1
5243,5982,Product C,2,37.81
5244,8714,Product B,3,16.19
5245,4648,Product D,8,3.0
5246,5438,Product A,1,40.21
5247,6268,Product A,2,43.59
5248,7652,Product B,6,17.01
5249,5137,Product B,7,9.94
5250,563,Product A,6,12.31
5251,8822,Product E,2,6.66
5252,2405,Product E,9,36.95
5253,9366,Product C,7,11.43
5254,2497,Product D,3,32.56
5255,3893,Product D,4,21.28
5256,773,Product B,4,4.1
5257,5510,Product E,10,1.42
5258,3739,Product C,1,22.33
5259,2833,Product A,8,21.58
5260,2173,Product B,8,47.08
5261,9979,Product D,10,22.6
5262,4996,Product E,8,23.13
5263,4464,Product A,6,26.19
5264,98,Product A,2,24.23
5265,4014,Product D,8,31.92
5266,885,Product B,6,22.95
5267,2301,Product B,4,8.36
5268,7351,Product A,6,16.63
5269,493,Product C,3,9.58
5270,1571,Product E,5,42.64
5271,2994,Product C,8,22.15
5272,1045,Product C,6,18.99
5273,2216,Product C,5,8.31
5274,9404,Product C,9,3.96
5275,7255,Product B,8,29.61
5276,860,Product B,8,38.91
5277,5982,Product C,10,7.17
5278,1743,Product D,10,32.01
5279,1481,Product B,9,20.43
5280,8761,Product D,6,35.0
5281,4468,Product E,9,33.28
5282,2766,Product B,10,44.4
5283,9836,Product D,3,48.06
5284,1625,Product B,6,11.14
5285,7182,Product B,3,2.79
5286,7058,Product C,2,13.02
5287,238,Product D,5,47.65
5288,7641,Product C,2,16.72
5289,3677,Product D,6,40.21
5290,4420,Product B,5,30.18
5291,8618,Product E,8,44.04
5292,2338,Product D,6,23.73
5293,5134,Product B,3,23.01
5294,5468,Product A,3,31.88
5295,963,Product C,9,20.71
5296,1659,Product B,10,49.67
5297,7602,Product A,5,33.97
5298,817,Product E,5,45.59
5299,8858,Product A,1,30.64
5300,620,Product C,10,43.04
5301,5113,Product B,9,16.59
5302,5725,Product D,9,27.0
5303,4058,Product A,9,14.14
5304,2378,Product A,5,23.38
5305,3708,Product C,2,17.79
5306,2708,Product E,2,48.82
5307,8094,Product C,6,30.07
5308,7839,Product C,1,25.87
5309,8504,Product B,3,33.86
5310,2246,Product E,2,4.47
5311,124,Product E,2,32.58
5312,6291,Product D,8,42.17
5313,7640,Product C,7,24.12
5314,6496,Product B,1,32.22
5315,8990,Product A,7,21.47
5316,2144,Product E,6,37.49
5317,5671,Product A,5,17.53
5318,6811,Product A,6,33.28
5319,2860,Product C,1,38.96
5320,8492,Product C,9,30.12
5321,2096,Product C,1,7.71
5322,7831,Product A,5,32.6
5323,3393,Product A,7,24.21
5324,8147,Product E,7,48.96
5325,3952,Product C,4,6.95
5326,4507,Product A,5,19.15
5327,8799,Product C,7,8.62
5328,596,Product D,1,28.92
5329,1435,Product C,3,42.49
5330,872,Product C,4,47.83
5331,2565,Product D,1,24.69
5332,256,Product A,7,41.93
5333,5930,Product B,10,41.65
5334,296,Product D,3,9.46
5335,6542,Product C,6,10.95
5336,3939,Product D,2,4.9
5337,2773,Product B,7,12.01
5338,9227,Product B,4,33.88
5339,9161,Product B,3,21.93
5340,7809,Product E,3,49.97
5341,1760,Product C,2,10.61
5342,6481,Product B,8,6.3
5343,4053,Product E,6,29.19
5344,1224,Product A,3,6.7
5345,3229,Product C,7,40.72
5346,9319,Product B,5,46.22
5347,8106,Product E,5,43.25
5348,4352,Product B,10,19.27
5349,200,Product E,7,35.76
5350,9545,Product B,8,29.61
5351,5007,Product C,10,38.39
5352,9791,Product E,1,43.54
5353,9395,Product E,6,31.33
5354,2892,Product E,4,37.46
5355,5768,Product E,1,46.18
5356,4614,Product B,6,31.16
5357,7651,Product A,1,22.21
5358,8241,Product E,1,38.29
5359,2376,Product A,2,40.91
5360,6078,Product E,10,6.39
5361,8521,Product E,1,1.34
5362,9419,Product E,1,21.65
5363,5947,Product A,9,29.22
5364,6486,Product A,2,11.68
5365,1711,Product B,5,25.82
5366,4432,Product C,1,23.96
5367,8355,Product C,2,20.91
5368,2029,Product A,10,35.8
5369,9215,Product A,2,24.68
5370,8026,Product A,7,3.03
5371,2926,Product B,8,37.52
5372,1027,Product A,3,3.63
5373,6524,Product E,2,18.99
5374,3224,Product B,2,25.1
5375,11,Product C,4,16.38
5376,9051,Product D,6,47.8
5377,3938,Product C,4,45.41
5378,5245,Product B,4,8.71
5379,4236,Product C,10,29.52
5380,3483,Product E,8,19.65
5381,9115,Product B,9,47.52
5382,567,Product C,1,22.82
5383,765,Product C,2,44.08
5384,1782,Product C,5,16.39
5385,9784,Product A,2,46.88
5386,4581,Product D,8,14.69
5387,525,Product A,4,28.78
5388,858,Product E,7,38.68
5389,2316,Product C,4,44.75
5390,3039,Product E,5,47.76
5391,2572,Product C,3,27.03
5392,5913,Product C,7,8.8
5393,8704,Product B,9,46.12
5394,146,Product C,4,22.9
5395,9815,Product C,6,1.45
5396,3839,Product E,3,13.34
5397,9418,Product D,3,26.41
5398,6453,Product E,7,36.39
5399,9292,Product D,10,34.85
5400,1857,Product A,4,31.9
5401,4099,Product E,7,44.51
5402,7628,Product E,6,4.76
5403,4170,Product B,5,9.2
5404,3644,Product E,8,17.45
5405,1413,Product A,3,21.42
5406,3723,Product A,3,46.15
5407,3125,Product C,7,39.38
5408,995,Product E,9,46.84
5409,3764,Product B,6,25.29
5410,6427,Product E,7,47.05
5411,1841,Product A,3,6.36
5412,1336,Product B,10,6.16
5413,9432,Product C,8,35.89
5414,9063,Product E,9,31.71
5415,9974,Product D,3,32.44
5416,477,Product A,3,27.51
5417,4958,Product B,7,18.53
5418,9015,Product A,9,29.65
5419,9110,Product C,7,19.0
5420,2751,Product E,9,40.06
5421,3218,Product B,1,23.34
5422,3288,Product E,7,20.54
5423,5649,Product D,2,33.95
5424,7596,Product B,5,20.47
5425,7219,Product D,8,5.61
5426,8705,Product B,10,29.07
5427,3316,Product C,8,34.49
5428,7157,Product E,10,21.46
5429,3957,Product A,1,1.45
5430,6278,Product E,4,44.43
5431,3765,Product D,6,30.85
5432,7176,Product D,4,45.67
5433,664,Product C,1,25.01
5434,9585,Product C,7,41.77
5435,8638,Product B,5,37.2
5436,3896,Product D,1,18.04
5437,7826,Product E,2,46.94
5438,8195,Product B,7,40.96
5439,6325,Product C,5,6.74
5440,8157,Product A,7,29.05
5441,5109,Product B,6,17.62
5442,3313,Product D,7,47.35
5443,4738,Product C,5,11.38
5444,3800,Product C,3,24.12
5445,4532,Product C,8,29.71
5446,4745,Product D,8,46.97
5447,1783,Product D,2,33.24
5448,7039,Product C,1,3.3
5449,2950,Product B,3,49.49
5450,1292,Product A,10,35.87
5451,5372,Product E,5,49.34
5452,9196,Product D,10,6.84
5453,222,Product A,3,10.45
5454,1303,Product D,7,13.64
5455,9818,Product C,7,6.26
5456,6603,Product D,8,19.34
5457,5362,Product B,8,26.57
5458,7735,Product B,3,39.85
5459,8662,Product C,1,10.33
5460,6736,Product A,1,49.87
5461,1586,Product E,7,11.19
5462,7308,Product C,9,15.08
5463,6597,Product B,6,29.57
5464,1294,Product D,10,34.68
5465,2912,Product B,2,6.18
5466,4056,Product C,8,33.7
5467,2008,Product B,1,42.34
5468,1322,Product E,8,46.1
5469,9710,Product E,10,17.01
5470,3144,Product B,9,23.45
5471,1667,Product C,10,46.46
5472,8520,Product B,3,21.98
5473,2017,Product B,7,1.93
5474,5407,Product C,4,33.51
5475,3529,Product A,8,42.52
5476,5434,Product E,1,16.11
5477,5763,Product B,10,43.41
5478,7632,Product D,10,36.64
5479,130,Product C,9,32.54
5480,271,Product C,10,45.19
5481,1279,Product E,2,36.76
5482,4439,Product C,3,35.46
5483,9863,Product B,10,21.22
5484,8694,Product D,10,4.3
5485,2827,Product D,9,12.14
5486,1172,Product B,4,33.3
5487,9412,Product B,7,20.12
5488,5280,Product A,2,49.73
5489,6847,Product E,1,37.62
5490,6717,Product B,3,17.55
5491,6650,Product C,10,36.03
5492,9077,Product A,2,40.36
5493,1120,Product C,1,34.91
5494,6110,Product E,2,21.75
5495,5166,Product A,7,29.59
5496,5901,Product C,10,19.12
5497,9811,Product D,9,25.12
5498,897,Product C,1,31.78
5499,464,Product A,7,48.78
5500,9338,Product A,7,2.98
5501,6344,Product D,6,44.39
5502,7664,Product C,1,27.52
5503,3136,Product C,4,4.5
5504,4890,Product C,9,3.75
5505,7517,Product C,5,49.72
5506,2781,Product E,8,7.59
5507,7169,Product E,6,4.5
5508,8335,Product E,2,3.13
5509,7520,Product C,4,38.69
5510,3678,Product B,3,28.09
5511,1818,Product D,4,6.63
5512,825,Product B,4,39.59
5513,28,Product C,1,11.0
5514,2529,Product E,5,24.94
5515,3153,Product B,2,12.32
5516,1464,Product C,10,35.2
5517,1493,Product E,5,31.7
5518,2157,Product E,2,31.21
5519,9519,Product B,4,27.13
5520,372,Product D,1,17.43
5521,2526,Product E,1,4.81
5522,5457,Product E,4,3.51
5523,9838,Product B,6,46.34
5524,4064,Product E,1,44.37
5525,9385,Product B,3,1.17
5526,7955,Product E,2,18.82
5527,6066,Product B,5,10.46
5528,8077,Product E,1,26.0
5529,9224,Product B,5,25.59
5530,4332,Product D,7,48.85
5531,5453,Product A,1,10.06
5532,2495,Product B,2,41.18
5533,8407,Product B,1,43.36
5534,3583,Product D,2,16.92
5535,5774,Product A,1,11.75
5536,4547,Product D,5,5.66
5537,6129,Product B,6,35.71
5538,6647,Product A,3,32.35
5539,5669,Product C,6,18.21
5540,6830,Product E,8,10.07
5541,9963,Product E,7,5.07
5542,5895,Product A,8,21.53
5543,6356,Product C,1,39.46
5544,3253,Product C,1,23.94
5545,7471,Product D,6,14.52
5546,9650,Product D,7,27.6
5547,7413,Product C,7,33.77
5548,6583,Product B,3,8.54
5549,1661,Product D,7,14.17
5550,8513,Product A,7,45.91
5551,9659,Product A,4,47.82
5552,7142,Product E,2,12.89
5553,6379,Product D,1,18.71
5554,2947,Product C,2,35.16
5555,4746,Product B,7,21.0
5556,9476,Product A,8,24.32
5557,3270,Product C,4,26.45
5558,5657,Product B,8,44.54
5559,5863,Product C,1,25.87
5560,1940,Product B,10,22.43
5561,847,Product B,8,29.08
5562,8157,Product C,9,39.84
5563,5062,Product E,2,38.97
5564,1716,Product E,6,30.0
5565,5802,Product D,7,28.3
5566,5292,Product C,3,6.6
5567,5271,Product B,2,25.2
5568,8340,Product B,7,20.51
5569,1341,Product B,7,27.85
5570,7396,Product C,9,1.73
5571,1450,Product C,1,25.23
5572,7067,Product E,6,36.88
5573,115,Product D,3,26.46
5574,8831,Product A,6,43.92
5575,7382,Product D,10,49.34
5576,8713,Product C,2,4.92
5577,7339,Product C,8,8.16
5578,7452,Product A,2,7.48
5579,5332,Product A,7,7.41
5580,4637,Product B,9,34.18
5581,7276,Product B,3,49.06
5582,5639,Product D,10,1.05
5583,4119,Product E,7,5.92
5584,4391,Product B,10,16.62
5585,9649,Product C,9,18.07
5586,8121,Product E,3,38.23
5587,9463,Product B,1,2.21
5588,2063,Product C,4,18.91
5589,788,Product D,2,18.22
5590,8456,Product D,6,36.63
5591,1312,Product A,1,26.43
5592,9895,Product C,5,24.05
5593,8083,Product E,10,24.63
5594,6282,Product A,1,30.05
5595,8780,Product C,9,39.15
5596,805,Product E,10,6.1
5597,6010,Product A,8,44.17
5598,2338,Product D,6,36.92
5599,2054,Product E,5,10.28
5600,510,Product B,2,16.1
5601,8774,Product D,10,17.71
5602,8427,Product A,7,26.01
5603,9419,Product B,9,17.98
5604,1204,Product D,1,23.95
5605,8097,Product D,8,10.38
5606,3725,Product B,4,38.26
5607,2070,Product D,10,20.94
5608,7739,Product C,1,24.76
5609,4228,Product E,2,30.74
5610,1491,Product D,2,45.6
5611,8515,Product A,8,12.67
5612,2931,Product D,9,9.19
5613,7951,Product E,9,31.83
5614,860,Product B,3,47.38
5615,7181,Product A,8,19.52
5616,2175,Product B,2,26.03
5617,6079,Product A,5,22.59
5618,1564,Product C,1,13.1
5619,2919,Product C,1,4.72
5620,9138,Product E,10,47.04
5621,4381,Product D,6,41.7
5622,8872,Product D,8,13.91
5623,761,Product D,10,37.61
5624,1086,Product B,5,30.13
5625,809,Product B,5,38.31
5626,9668,Product B,1,32.17
5627,6063,Product B,6,1.87
5628,4449,Product C,10,16.18
5629,4452,Product B,3,29.14
5630,2716,Product D,5,47.63
5631,7552,Product C,9,35.3
5632,9652,Product A,7,18.13
5633,8399,Product E,1,31.57
5634,7233,Product A,4,24.31
5635,544,Product E,4,38.39
5636,8982,Product A,5,28.17
5637,1510,Product D,2,20.46
5638,9931,Product E,9,47.23
5639,8619,Product C,6,33.77
5640,7641,Product B,5,48.27
5641,5371,Product C,1,10.25
5642,6481,Product B,1,40.9
5643,8999,Product E,3,32.12
5644,4483,Product E,10,30.69
5645,3659,Product C,1,13.04
5646,1432,Product C,5,38.98
5647,6945,Product A,7,45.8
5648,8975,Product C,6,18.54
5649,5178,Product A,10,39.26
5650,3554,Product D,3,43.31
5651,2019,Product B,6,22.16
5652,4169,Product C,9,23.8
5653,2105,Product A,3,4.0
5654,6105,Product E,5,38.53
5655,1395,Product D,4,30.58
5656,5392,Product D,6,28.04
5657,5252,Product A,9,11.64
5658,9399,Product E,3,32.35
5659,6182,Product A,3,46.9
5660,7868,Product D,5,40.63
5661,1991,Product D,8,25.1
5662,246,Product A,6,3.51
5663,4674,Product E,3,8.93
5664,8983,Product C,1,27.34
5665,8266,Product D,7,42.66
5666,6154,Product B,10,31.96
5667,4960,Product C,4,13.08
5668,2679,Product A,1,14.89
5669,5366,Product E,6,25.19
5670,2438,Product E,1,16.92
5671,3328,Product C,2,47.84
5672,7518,Product B,2,37.33
5673,9959,Product A,4,23.66
5674,5230,Product A,10,34.74
5675,4669,Product D,8,23.86
5676,910,Product D,1,26.42
5677,4725,Product D,8,32.22
5678,7453,Product D,6,13.44
5679,4601,Product A,2,40.42
5680,9505,Product D,9,43.98
5681,9016,Product D,7,15.9
5682,6352,Product E,10,48.63
5683,799,Product B,8,15.34
5684,2832,Product B,9,26.44
5685,5237,Product C,2,35.91
5686,1026,Product C,5,49.89
5687,4746,Product D,5,38.55
5688,6928,Product E,6,5.49
5689,4854,Product B,10,11.92
5690,7447,Product E,6,26.29
5691,8657,Product A,8,33.17
5692,3575,Product D,5,28.84
5693,5362,Product A,9,38.74
5694,3076,Product B,8,46.62
5695,2655,Product D,9,25.01
5696,8769,Product D,6,1.35
5697,8445,Product C,3,19.25
5698,211,Product B,9,31.15
5699,1391,Product E,7,29.82
5700,1692,Product A,8,8.06
5701,5199,Product C,5,37.1
5702,2534,Product B,6,31.5
5703,4758,Product B,5,29.69
5704,188,Product A,6,6.43
5705,2069,Product C,5,45.41
5706,5620,Product C,4,40.73
5707,9978,Product B,1,38.09
5708,921,Product D,3,19.89
5709,6619,Product E,6,36.99
5710,2617,Product C,3,14.2
5711,3113,Product A,5,22.95
5712,3071,Product D,2,21.73
5713,1533,Product D,6,34.28
5714,4542,Product E,4,4.57
5715,8468,Product A,2,33.9
5716,4785,Product D,3,14.96
5717,8306,Product B,7,3.25
5718,5949,Product C,10,1.73
5719,5093,Product A,2,13.82
5720,8355,Product B,6,44.9
5721,6976,Product D,5,23.6
5722,2003,Product D,9,29.53
5723,8444,Product E,7,15.62
5724,6114,Product D,1,49.56
5725,5403,Product C,7,49.75
5726,1047,Product D,6,4.65
5727,1067,Product D,9,46.47
5728,7030,Product B,8,34.45
5729,3132,Product B,2,3.51
5730,510,Product A,7,45.63
5731,5721,Product C,6,2.04
5732,4476,Product B,7,14.7
5733,5801,Product E,3,39.75
5734,7738,Product C,10,35.68
5735,7572,Product D,6,20.11
5736,2148,Product C,7,42.67
5737,6556,Product A,8,32.36
5738,5943,Product E,6,38.55
5739,9285,Product D,5,28.7
5740,6901,Product A,8,2.3
5741,2675,Product C,3,34.04
5742,3802,Product B,9,47.3
5743,4742,Product A,9,1.36
5744,2448,Product D,10,10.88
5745,2994,Product B,7,3.03
5746,9459,Product B,1,41.53
5747,7016,Product D,6,10.17
5748,4263,Product C,10,2.61
5749,8896,Product E,2,12.74
5750,7780,Product B,10,20.92
5751,9875,Product D,7,3.98
5752,7451,Product B,3,10.66
5753,4839,Product C,4,10.64
5754,2062,Product B,4,24.32
5755,1406,Product B,1,20.25
5756,7698,Product A,5,31.9
5757,3794,Product C,6,49.47
5758,4676,Product C,1,42.31
5759,5691,Product B,5,19.47
5760,502,Product C,4,44.3
5761,463,Product E,3,8.54
5762,978,Product B,5,45.27
5763,1666,Product B,5,37.28
5764,1014,Product E,10,21.54
5765,551,Product A,2,11.77
5766,6490,Product A,2,41.98
5767,3671,Product D,9,43.99
5768,2587,Product A,8,48.24
5769,9320,Product D,9,21.38
5770,3240,Product A,7,10.67
5771,4670,Product D,6,37.92
5772,1714,Product D,4,37.8
5773,7745,Product A,8,31.37
5774,104,Product E,9,29.94
5775,2276,Product E,5,9.24
5776,5662,Product E,2,8.29
5777,9582,Product C,8,22.22
5778,5816,Product C,10,15.45
5779,1366,Product A,4,49.99
5780,7333,Product D,6,41.89
5781,3279,Product B,2,21.86
5782,3941,Product C,7,43.74
5783,3664,Product C,1,43.0
5784,7,Product E,3,1.72
5785,1701,Product D,2,5.28
5786,2806,Product E,1,48.83
5787,6916,Product E,3,31.33
5788,6444,Product E,4,21.18
5789,4194,Product D,6,25.13
5790,4643,Product C,2,1.66
5791,6443,Product D,4,14.9
5792,7276,Product C,3,10.68
5793,9231,Product B,7,39.05
5794,2694,Product D,5,11.08
5795,6875,Product D,3,43.1
5796,1424,Product C,9,33.26
5797,6587,Product A,1,9.28
5798,3936,Product D,5,27.03
5799,159,Product A,6,18.85
5800,6385,Product E,4,32.79
5801,1451,Product A,3,2.55
5802,4048,Product A,5,3.52
5803,4015,Product E,10,26.92
5804,8672,Product C,10,47.4
5805,8676,Product D,6,25.04
5806,5131,Product B,5,42.04
5807,1801,Product D,8,45.64
5808,3282,Product A,9,3.54
5809,9129,Product A,1,44.67
5810,4471,Product D,10,49.82
5811,1260,Product B,8,26.57
5812,1592,Product C,1,29.93
5813,2618,Product A,8,38.76
5814,2971,Product C,5,11.45
5815,1399,Product D,7,31.41
5816,3322,Product A,7,40.26
5817,9900,Product A,5,45.55
5818,23,Product D,5,13.87
5819,8984,Product D,4,11.58
5820,9187,Product E,1,30.09
5821,1713,Product C,6,4.32
5822,5174,Product E,3,23.02
5823,8841,Product C,10,42.88
5824,9461,Product E,3,27.89
5825,225,Product A,4,40.37
5826,6480,Product B,9,15.34
5827,3842,Product C,7,48.84
5828,3238,Product E,2,26.93
5829,6149,Product A,7,48.46
5830,9884,Product D,5,49.11
5831,3054,Product B,5,8.63
5832,2715,Product A,6,9.55
5833,398,Product E,4,47.17
5834,9251,Product E,10,35.06
5835,4676,Product D,5,3.18
5836,5476,Product E,9,43.82
5837,4289,Product A,3,9.03
5838,928,Product E,5,2.86
5839,459,Product A,2,19.34
5840,8272,Product D,10,49.69
5841,1078,Product D,6,11.52
5842,5420,Product A,10,33.53
5843,9264,Product A,2,18.06
5844,490,Product B,9,39.17
5845,8099,Product B,2,23.3
5846,5470,Product A,4,2.27
5847,614,Product E,1,30.06
5848,4080,Product D,10,47.57
5849,6430,Product B,8,36.32
5850,7553,Product B,1,29.15
5851,1278,Product E,1,19.82
5852,6043,Product A,3,13.8
5853,9927,Product D,7,45.4
5854,6246,Product B,1,19.8
5855,3420,Product A,9,49.08
5856,1425,Product B,4,42.44
5857,6793,Product C,8,11.48
5858,5611,Product A,9,30.03
5859,4949,Product C,9,42.81
5860,3586,Product D,10,37.94
5861,8739,Product D,1,24.67
5862,874,Product B,9,4.1
5863,8341,Product B,5,40.83
5864,1530,Product A,7,18.83
5865,176,Product D,3,33.34
5866,7591,Product D,2,23.25
5867,1910,Product E,6,12.11
5868,7323,Product B,4,15.46
5869,2619,Product B,8,48.57
5870,5518,Product B,4,27.63
5871,990,Product C,2,36.41
5872,4027,Product A,5,5.91
5873,1779,Product C,9,48.42
5874,2850,Product A,7,21.4
5875,4643,Product D,10,38.31
5876,6877,Product A,5,9.04
5877,4249,Product A,10,34.18
5878,9121,Product C,10,33.63
5879,5408,Product B,1,18.13
5880,2552,Product C,2,7.96
5881,8340,Product B,10,23.64
5882,2060,Product A,6,45.3
5883,6999,Product D,4,9.75
5884,9160,Product C,9,48.75
5885,4361,Product E,10,16.93
5886,8336,Product D,6,2.26
5887,8597,Product C,4,47.73
5888,4028,Product B,10,44.46
5889,8345,Product D,4,4.75
5890,7226,Product D,1,18.57
5891,8707,Product C,1,18.19
5892,97,Product B,6,23.07
5893,6125,Product E,6,26.47
5894,7548,Product B,6,37.98
5895,2972,Product D,2,2.79
5896,6918,Product A,1,16.81
5897,9613,Product A,9,2.69
5898,3972,Product D,3,9.29
5899,9609,Product D,3,32.09
5900,9651,Product B,2,15.9
5901,2546,Product B,6,42.61
5902,1222,Product C,4,31.44
5903,1161,Product A,5,39.27
5904,2781,Product A,3,2.62
5905,4942,Product B,5,35.32
5906,6684,Product A,6,6.71
5907,3211,Product D,9,29.91
5908,5028,Product B,1,3.55
5909,8842,Product E,3,27.68
5910,4251,Product A,3,9.04
5911,958,Product A,3,26.48
5912,8772,Product C,4,2.72
5913,53,Product E,1,41.38
5914,6965,Product D,5,7.91
5915,3939,Product B,4,22.22
5916,6796,Product B,6,5.68
5917,2295,Product C,3,3.78
5918,7835,Product C,3,2.79
5919,3881,Product C,5,5.99
5920,8117,Product B,10,11.53
5921,1350,Product C,9,25.48
5922,7188,Product D,5,13.07
5923,8462,Product D,5,22.43
5924,7823,Product E,7,36.13
5925,2283,Product A,2,8.66
5926,5530,Product B,7,3.84
5927,8838,Product E,6,30.58
5928,4923,Product E,9,11.34
5929,5653,Product B,7,19.85
5930,1489,Product A,4,23.72
5931,9471,Product B,6,6.49
5932,6241,Product B,7,11.96
5933,772,Product B,2,32.43
5934,3214,Product E,8,18.2
5935,3831,Product B,9,43.33
5936,8819,Product E,10,26.59
5937,8128,Product C,7,20.9
5938,9781,Product E,1,19.27
5939,1777,Product A,9,9.72
5940,3925,Product B,10,22.53
5941,9930,Product E,6,20.04
5942,7217,Product D,5,6.09
5943,3691,Product E,3,22.74
5944,7185,Product B,5,20.55
5945,6607,Product B,10,27.19
5946,3264,Product C,10,34.45
5947,5502,Product A,7,18.71
5948,8274,Product C,3,8.78
5949,6470,Product D,5,7.92
5950,9965,Product D,9,17.32
5951,4017,Product B,2,21.04
5952,2463,Product B,2,29.31
5953,6782,Product A,2,28.44
5954,1361,Product E,8,18.82
5955,4062,Product C,8,42.26
5956,2835,Product E,5,19.83
5957,4341,Product E,10,18.03
5958,9110,Product D,2,26.98
5959,1725,Product E,4,22.64
5960,1609,Product B,8,8.65
5961,3185,Product B,1,13.74
5962,4805,Product E,6,41.84
5963,6619,Product B,4,32.85
5964,2146,Product C,9,1.03
5965,8485,Product E,2,15.14
5966,1299,Product B,7,20.02
5967,6930,Product E,3,29.79
5968,4718,Product C,4,12.59
5969,494,Product B,2,38.32
5970,6777,Product B,3,31.45
5971,9852,Product D,6,44.72
5972,2738,Product E,3,35.32
5973,2837,Product E,1,24.46
5974,1585,Product B,7,26.23
5975,6036,Product A,3,16.0
5976,8848,Product A,3,36.03
5977,8103,Product E,1,49.12
5978,7948,Product E,1,31.81
5979,8511,Product D,3,18.66
5980,6481,Product B,6,18.94
5981,7075,Product C,3,46.62
5982,8736,Product D,5,31.02
5983,2408,Product B,3,14.11
5984,9187,Product A,6,8.17
5985,6648,Product C,8,25.64
5986,4643,Product C,1,23.65
5987,5008,Product D,4,49.56
5988,8643,Product E,8,5.06
5989,6364,Product B,6,3.91
5990,7314,Product E,4,11.68
5991,7595,Product E,3,2.55
5992,1928,Product B,7,25.0
5993,3273,Product A,1,13.33
5994,5067,Product E,8,6.33
5995,3998,Product C,2,21.89
5996,8289,Product E,9,26.21
5997,4372,Product E,5,49.93
5998,6220,Product C,3,4.54
5999,5352,Product E,4,22.63
6000,9160,Product A,9,36.73
6001,4303,Product D,8,42.92
6002,2721,Product A,2,7.14
6003,7984,Product A,3,2.01
6004,9316,Product E,9,47.99
6005,534,Product C,5,38.44
6006,4620,Product C,10,1.96
6007,1557,Product E,10,42.49
6008,1285,Product E,9,7.32
6009,9254,Product E,7,33.99
6010,4855,Product A,2,35.74
6011,8543,Product E,6,9.1
6012,9018,Product A,1,30.44
6013,2533,Product E,4,3.68
6014,2618,Product A,9,32.86
6015,907,Product B,4,35.39
6016,416,Product D,5,40.23
6017,3877,Product A,2,9.96
6018,9241,Product D,1,47.24
6019,3099,Product C,3,36.72
6020,7716,Product C,4,5.87
6021,3825,Product E,2,22.66
6022,5333,Product E,2,26.83
6023,5464,Product A,9,18.12
6024,9135,Product E,5,36.23
6025,6407,Product A,10,33.38
6026,971,Product C,2,48.79
6027,3662,Product C,6,14.56
6028,6105,Product E,1,23.8
6029,756,Product D,1,1.56
6030,6481,Product A,5,33.3
6031,8537,Product C,1,8.92
6032,874,Product B,5,9.72
6033,5274,Product B,5,45.96
6034,3271,Product C,5,4.7
6035,4779,Product C,5,2.75
6036,1225,Product B,5,45.06
6037,2946,Product D,1,49.99
6038,4164,Product D,4,39.99
6039,5931,Product B,8,15.66
6040,8660,Product B,2,41.7
6041,5716,Product A,5,38.41
6042,3433,Product C,5,4.69
6043,6158,Product E,9,25.02
6044,7392,Product A,7,45.65
6045,6975,Product D,9,26.69
6046,6746,Product A,4,39.74
6047,9874,Product E,2,37.46
6048,5792,Product E,9,9.44
6049,7238,Product D,6,49.54
6050,942,Product B,4,20.7
6051,6845,Product B,7,6.0
6052,2726,Product A,4,34.46
6053,9845,Product C,6,35.42
6054,6434,Product C,3,27.25
6055,4194,Product E,8,25.15
6056,6386,Product E,10,49.81
6057,8585,Product D,3,21.53
6058,4243,Product A,3,3.85
6059,8842,Product A,8,9.09
6060,7417,Product A,5,14.28
6061,812,Product B,8,30.97
6062,4683,Product C,7,38.25
6063,7825,Product B,10,9.67
6064,8367,Product B,4,4.36
6065,2579,Product E,4,19.59
6066,2811,Product B,5,7.89
6067,9218,Product E,1,34.51
6068,4980,Product B,4,5.5
6069,9965,Product E,3,34.07
6070,1090,Product C,4,22.72
6071,7028,Product E,2,21.61
6072,4619,Product D,3,11.67
6073,7515,Product E,1,4.38
6074,38,Product D,1,23.13
6075,5546,Product A,10,25.14
6076,6008,Product A,4,16.21
6077,7879,Product C,6,7.08
6078,9333,Product E,4,13.59
6079,6800,Product E,8,38.2
6080,9113,Product D,8,9.73
6081,314,Product B,4,25.9
6082,2816,Product D,2,35.39
6083,8240,Product D,8,6.91
6084,3954,Product E,2,49.85
6085,8179,Product C,4,47.76
6086,390,Product D,5,42.67
6087,3384,Product D,3,24.8
6088,7465,Product C,1,18.69
6089,6108,Product A,9,27.47
6090,3031,Product A,2,22.44
6091,1821,Product E,4,7.61
6092,171,Product A,5,36.3
6093,237,Product D,4,10.2
6094,5930,Product A,8,44.39
6095,2797,Product B,3,46.45
6096,7198,Product C,5,4.95
6097,7981,Product C,9,13.76
6098,3250,Product E,5,40.96
6099,8604,Product E,4,32.48
6100,3993,Product D,10,21.14
6101,8622,Product E,9,10.69
6102,4729,Product A,5,48.21
6103,4843,Product A,9,17.83
6104,8080,Product C,10,39.57
6105,4613,Product C,5,30.54
6106,7002,Product A,4,21.05
6107,7912,Product E,7,10.74
